GameID,Season,Date,Playoffs,Team,Opp,Coach,Location,HackedPlayerID,HackedFTRate,StartQ,StartTime,StartMargin,PlayerRemoved,PlayerRestTime,EndQ,EndTime,EndMargin,NumPoss,FTM,FTA,ReturnMargin,2ndChancePts,Win
41500316,15,2016-05-28 00:00:00,1,OKC,GSW,"('Donovan', 'Billy')",1,101106,0.48,2,1:53,6,1,93,2,1:33,7,1,1,2,5,0,0
41500316,15,2016-05-28 00:00:00,1,OKC,GSW,"('Donovan', 'Billy')",1,101106,0.48,3,2:16,4,1,115,3,1:55,6,1,0,2,8,0,0
41500316,15,2016-05-28 00:00:00,1,GSW,OKC,"('Kerr', 'Steve')",-1,203460,0.611,4,4:48,-4,1,105,4,4:32,-5,0,1,2,1,0,1
41500405,15,2016-06-13 00:00:00,1,GSW,CLE,"('Kerr', 'Steve')",1,202684,0.616,3,3:48,-8,0,0,3,3:04,-9,1,1,2,inf,0,0
41500405,15,2016-06-13 00:00:00,1,GSW,CLE,"('Kerr', 'Steve')",1,202684,0.616,3,2:39,-7,0,0,3,1:48,-11,1,2,4,inf,0,0
21400003,14,2014-10-28 00:00:00,0,LAL,HOU,"('Scott', 'Byron')",1,202700,0.602,4,6:46,-26,0,0,4,6:07,-25,1,1,2,inf,0,0
21400020,14,2014-10-30 00:00:00,0,LAC,OKC,"('Rivers', 'Doc')",1,203500,0.502,3,5:36,1,0,0,3,5:05,1,1,2,2,inf,0,1
21400022,14,2014-10-31 00:00:00,0,CHI,CLE,"('Thibodeau', 'Tom')",1,202684,0.641,5,0:12,-4,0,0,5,0:04,-4,1,2,2,inf,0,0
21400152,14,2014-11-17 00:00:00,0,SAS,PHI,"('Popovich', 'Gregg')",1,203487,0.643,4,3:05,23,1,167,4,2:47,22,0,1,2,25,0,1
21400176,14,2014-11-21 00:00:00,0,MEM,BOS,"('Joerger', 'David')",1,203515,0.673,4,1:23,17,0,0,4,1:00,17,0,2,2,inf,0,1
21400198,14,2014-11-24 00:00:00,0,CHA,LAC,"('Clifford', 'Steve')",1,201599,0.397,4,2:10,-14,0,0,4,1:36,-16,1,2,2,inf,0,0
21400203,14,2014-11-24 00:00:00,0,DAL,IND,"('Carlisle', 'Rick')",1,101133,0.304,4,2:07,-8,0,0,4,1:32,-8,1,0,2,inf,0,0
21400217,14,2014-11-26 00:00:00,0,SAC,HOU,"('Malone', 'Mike')",-1,201595,0.289,3,1:00,-4,1,27,3,0:27,-2,2,0,4,-4,0,0
21400241,14,2014-11-30 00:00:00,0,SAS,BOS,"('Popovich', 'Gregg')",-1,203515,0.673,4,3:56,19,0,0,4,2:57,19,2,1,2,inf,0,1
21400244,14,2014-11-30 00:00:00,0,SAC,MEM,"('Malone', 'Mike')",1,2754,0.627,4,3:32,-8,0,0,4,2:47,-10,2,2,2,inf,0,0
21400265,14,2014-12-03 00:00:00,0,DET,BOS,"('Van Gundy', 'Stan')",-1,203482,0.684,5,0:28,-5,0,0,5,0:13,-3,1,1,2,inf,0,0
21400272,14,2014-12-03 00:00:00,0,ORL,LAC,"('Vaughn', 'Jacque')",-1,201599,0.397,2,1:14,-12,0,0,2,0:29,-13,2,2,4,inf,0,0
21400310,14,2014-12-09 00:00:00,0,DAL,MEM,"('Carlisle', 'Rick')",-1,2754,0.627,4,0:48,-8,0,0,4,0:32,-10,1,2,2,inf,0,0
21400312,14,2014-12-09 00:00:00,0,MIL,OKC,"('Kidd', 'Jason')",-1,202397,0.667,4,0:45,-17,0,0,4,0:10,-16,2,0,2,inf,0,0
21400361,14,2014-12-15 00:00:00,0,SAS,POR,"('Popovich', 'Gregg')",-1,203080,0.438,4,2:21,-12,0,0,4,1:53,-13,1,1,2,inf,0,0
21400376,14,2014-12-17 00:00:00,0,MIL,POR,"('Kidd', 'Jason')",-1,203080,0.438,4,2:43,-12,1,12,4,2:07,-11,3,3,8,1,0,0
21400377,14,2014-12-17 00:00:00,0,IND,LAC,"('Vogel', 'Frank')",-1,201599,0.397,2,3:06,-1,0,0,2,2:47,-4,1,1,2,inf,0,0
21400377,14,2014-12-17 00:00:00,0,IND,LAC,"('Vogel', 'Frank')",-1,201599,0.397,2,0:36,-1,1,4,2,0:04,-1,1,0,2,-1,0,0
21400405,14,2014-12-21 00:00:00,0,ORL,PHI,"('Vaughn', 'Jacque')",1,203487,0.643,4,1:32,-8,0,0,4,0:45,-11,3,4,4,inf,0,0
21400418,14,2014-12-23 00:00:00,0,BOS,ORL,"('Stevens', 'Brad')",-1,203901,0.551,4,3:49,-10,1,210,4,3:30,-9,1,0,2,-5,0,0
21400425,14,2014-12-23 00:00:00,0,DAL,PHX,"('Carlisle', 'Rick')",-1,203101,0.5,3,1:31,-17,0,0,3,1:13,-19,1,2,2,inf,0,0
21400428,14,2014-12-25 00:00:00,0,SAS,OKC,"('Popovich', 'Gregg')",1,203460,0.479,4,2:03,-6,0,0,4,1:45,-7,1,1,2,inf,0,0
21400435,14,2014-12-26 00:00:00,0,IND,DET,"('Vogel', 'Frank')",-1,203083,0.389,4,4:31,-10,1,237,4,3:57,-7,2,1,4,-10,0,0
21400436,14,2014-12-26 00:00:00,0,MEM,HOU,"('Joerger', 'David')",1,2730,0.528,5,0:19,-2,0,0,5,0:00,-6,1,2,2,inf,0,0
21400454,14,2014-12-28 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",1,201595,0.289,3,0:51,0,0,0,4,11:38,1,3,1,4,inf,0,1
21400465,14,2014-12-30 00:00:00,0,ORL,DET,"('Vaughn', 'Jacque')",1,203083,0.389,3,2:25,-12,1,136,3,2:16,-14,0,0,2,-10,2,0
21400491,14,2015-01-02 00:00:00,0,PHX,PHI,"('Hornacek', 'Jeff')",1,203100,0.667,3,1:26,7,0,0,3,1:20,6,0,1,2,inf,0,1
21400498,14,2015-01-03 00:00:00,0,MIN,UTA,"('Saunders', 'Flip')",1,203497,0.623,4,1:51,-17,0,0,4,1:16,-16,1,1,2,inf,0,0
21400502,14,2015-01-03 00:00:00,0,LAC,PHI,"('Rivers', 'Doc')",1,203100,0.667,2,4:52,12,0,0,2,4:02,8,1,2,2,inf,0,1
21400504,14,2015-01-04 00:00:00,0,SAC,DET,"('Corbin', 'Tyrone')",-1,203083,0.389,4,2:27,-14,0,0,4,1:39,-19,1,2,3,inf,0,0
21400532,14,2015-01-07 00:00:00,0,SAC,OKC,"('Corbin', 'Tyrone')",1,202397,0.667,4,2:24,24,0,0,4,1:56,22,1,2,2,inf,0,1
21400533,14,2015-01-07 00:00:00,0,IND,GSW,"('Vogel', 'Frank')",-1,2738,0.596,4,1:39,-14,0,0,4,0:53,-16,1,1,2,inf,2,0
21400559,14,2015-01-11 00:00:00,0,LAC,MIA,"('Rivers', 'Doc')",1,202355,0.5,4,3:00,-8,1,41,4,2:42,-9,0,1,2,-1,0,0
21400582,14,2015-01-14 00:00:00,0,MIA,GSW,"('Spoelstra', 'Erik')",-1,101106,0.524,4,4:33,-12,1,200,4,3:20,-12,3,4,4,-15,0,0
21400599,14,2015-01-16 00:00:00,0,CLE,LAC,"('Blatt', 'David')",-1,201599,0.397,3,5:32,-6,1,242,3,4:02,-7,4,4,8,-3,0,1
21400607,14,2015-01-17 00:00:00,0,SAC,LAC,"('Corbin', 'Tyrone')",1,201599,0.397,4,5:30,-11,0,0,4,4:58,-9,1,0,2,inf,0,0
21400607,14,2015-01-17 00:00:00,0,SAC,LAC,"('Corbin', 'Tyrone')",1,201599,0.397,4,4:51,-7,1,262,4,4:22,-7,1,1,2,-9,0,0
21400613,14,2015-01-19 00:00:00,0,ATL,DET,"('Budenholzer', 'Mike')",1,203083,0.389,2,0:22,4,0,0,3,11:26,3,2,1,2,inf,0,1
21400613,14,2015-01-19 00:00:00,0,ATL,DET,"('Budenholzer', 'Mike')",1,203083,0.389,3,0:29,8,0,0,4,11:39,7,0,1,2,inf,0,1
21400614,14,2015-01-19 00:00:00,0,BOS,LAC,"('Stevens', 'Brad')",-1,201599,0.397,4,2:59,-5,1,30,4,2:20,-6,2,1,4,1,0,0
21400659,14,2015-01-25 00:00:00,0,PHX,LAC,"('Hornacek', 'Jeff')",1,201599,0.397,4,4:48,-11,0,0,4,4:10,-15,1,2,2,inf,0,0
21400659,14,2015-01-25 00:00:00,0,PHX,LAC,"('Hornacek', 'Jeff')",1,201599,0.397,4,3:29,-15,1,115,4,1:55,-18,4,5,10,-20,6,0
21400706,14,2015-01-31 00:00:00,0,ORL,DAL,"('Vaughn', 'Jacque')",1,2210,0.684,1,4:12,-13,1,252,1,4:12,-13,0,0,0,-17,0,0
21400707,14,2015-01-31 00:00:00,0,WAS,TOR,"('Wittman', 'Randy')",1,101161,0.612,5,0:10,-4,0,0,5,0:06,-3,1,1,2,inf,0,0
21400710,14,2015-01-31 00:00:00,0,OKC,MEM,"('Brooks', 'Scott')",-1,2754,0.627,4,7:35,-11,0,0,4,6:46,-15,1,2,2,inf,0,0
21400716,14,2015-02-01 00:00:00,0,BOS,MIA,"('Stevens', 'Brad')",1,204020,0.681,4,0:51,-8,0,0,4,0:33,-8,2,1,2,inf,0,0
21400735,14,2015-02-04 00:00:00,0,CHI,HOU,"('Thibodeau', 'Tom')",-1,2746,0.468,4,2:26,-10,0,0,4,1:58,-11,1,1,2,inf,0,0
21400765,14,2015-02-08 00:00:00,0,OKC,LAC,"('Brooks', 'Scott')",1,201599,0.397,2,3:35,10,0,0,2,2:49,11,1,1,2,inf,0,1
21400790,14,2015-02-11 00:00:00,0,SAS,DET,"('Popovich', 'Gregg')",-1,203083,0.389,2,0:13,11,0,0,2,0:01,9,1,1,2,inf,0,1
21400799,14,2015-02-11 00:00:00,0,HOU,LAC,"('McHale', 'Kevin')",-1,201599,0.397,4,3:26,-12,0,0,4,2:10,-12,6,5,12,inf,0,0
21400802,14,2015-02-19 00:00:00,0,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,2,3:54,-1,0,0,2,3:26,-3,1,1,2,inf,0,0
21400802,14,2015-02-19 00:00:00,0,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,2,3:07,0,1,54,2,1:22,5,3,3,10,1,0,0
21400802,14,2015-02-19 00:00:00,0,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,4,7:12,-3,0,0,4,6:27,-3,2,2,4,inf,0,0
21400802,14,2015-02-19 00:00:00,0,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,4,6:03,-2,1,131,4,4:26,-4,2,2,8,1,0,0
21400806,14,2015-02-20 00:00:00,0,CHI,DET,"('Thibodeau', 'Tom')",-1,203083,0.389,4,2:57,-9,0,0,4,2:23,-9,2,2,6,inf,0,0
21400837,14,2015-02-23 00:00:00,0,MEM,LAC,"('Joerger', 'David')",-1,201599,0.397,4,3:52,4,0,0,4,3:21,3,1,1,2,inf,0,1
21400842,14,2015-02-25 00:00:00,0,ORL,MIA,"('Borrego', 'James')",1,2365,0.667,2,1:40,3,0,0,2,1:14,2,1,2,2,inf,0,0
21400864,14,2015-02-27 00:00:00,0,MEM,LAC,"('Joerger', 'David')",1,201599,0.397,3,2:09,-9,0,0,3,1:33,-8,1,1,2,inf,0,0
21400864,14,2015-02-27 00:00:00,0,MEM,LAC,"('Joerger', 'David')",1,201599,0.397,4,3:05,-12,0,0,4,1:42,-17,4,5,8,inf,0,0
21400877,14,2015-03-01 00:00:00,0,CHI,LAC,"('Thibodeau', 'Tom')",1,201599,0.397,4,4:05,-3,0,0,4,3:39,-4,1,1,2,inf,0,0
21400877,14,2015-03-01 00:00:00,0,CHI,LAC,"('Thibodeau', 'Tom')",1,201599,0.397,4,2:41,-6,0,0,4,1:50,-10,2,2,4,inf,0,0
21400884,14,2015-03-01 00:00:00,0,DEN,NOP,"('Shaw', 'Brian')",1,202708,0.696,4,0:47,-6,0,0,4,0:38,-7,1,1,2,inf,0,0
21400888,14,2015-03-02 00:00:00,0,MIN,LAC,"('Saunders', 'Flip')",1,201599,0.397,4,2:13,-3,0,0,4,1:32,-4,2,0,2,inf,0,0
21400908,14,2015-03-04 00:00:00,0,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.397,4,4:01,-8,0,0,4,3:10,-8,2,0,4,inf,0,1
21400908,14,2015-03-04 00:00:00,0,POR,LAC,"('Stotts', 'Terry')",-1,201599,0.397,4,2:45,-10,1,92,4,2:38,-9,1,0,2,1,0,1
21400912,14,2015-03-06 00:00:00,0,CHI,IND,"('Thibodeau', 'Tom')",-1,101133,0.304,4,3:01,-9,1,42,4,2:28,-10,2,3,6,1,4,0
21400912,14,2015-03-06 00:00:00,0,CHI,IND,"('Thibodeau', 'Tom')",-1,101133,0.304,4,1:00,-12,1,53,4,0:53,-12,1,2,2,-14,0,0
21400957,14,2015-03-11 00:00:00,0,OKC,LAC,"('Brooks', 'Scott')",1,201599,0.397,4,8:23,-17,0,0,4,7:22,-15,3,2,6,inf,0,0
21400957,14,2015-03-11 00:00:00,0,OKC,LAC,"('Brooks', 'Scott')",1,201599,0.397,4,7:00,-13,0,0,4,6:36,-14,1,1,2,inf,0,0
21400957,14,2015-03-11 00:00:00,0,OKC,LAC,"('Brooks', 'Scott')",1,201599,0.397,4,3:52,-15,0,0,4,1:56,-18,3,4,6,inf,0,0
21400958,14,2015-03-11 00:00:00,0,DEN,ATL,"('Hunt', 'Melvin')",1,203145,0.6,3,0:57,31,0,0,3,0:06,30,2,2,2,inf,0,1
21400959,14,2015-03-11 00:00:00,0,PHX,MIN,"('Hornacek', 'Jeff')",1,203485,0.632,4,1:14,14,0,0,4,0:55,11,1,1,2,inf,0,1
21400969,14,2015-03-13 00:00:00,0,BOS,ORL,"('Stevens', 'Brad')",1,203901,0.551,3,0:35,-8,0,0,3,0:12,-6,1,1,2,inf,0,1
21400977,14,2015-03-14 00:00:00,0,WAS,SAC,"('Wittman', 'Randy')",1,203492,0.679,2,0:57,-16,0,0,2,0:42,-17,0,1,2,inf,0,1
21400983,14,2015-03-15 00:00:00,0,LAC,HOU,"('Rivers', 'Doc')",1,201595,0.289,1,0:12,9,0,0,1,0:00,9,1,0,2,inf,0,0
21401001,14,2015-03-17 00:00:00,0,SAS,NYK,"('Popovich', 'Gregg')",-1,200811,0.6,5,0:08,-1,0,0,5,0:03,-2,1,1,2,inf,0,0
21401004,14,2015-03-17 00:00:00,0,CHA,LAC,"('Clifford', 'Steve')",-1,201599,0.397,4,4:20,-4,0,0,4,4:00,-5,1,1,2,inf,0,0
21401004,14,2015-03-17 00:00:00,0,CHA,LAC,"('Clifford', 'Steve')",-1,201599,0.397,4,3:47,-4,0,0,4,2:12,-4,2,2,4,inf,0,0
21401027,14,2015-03-20 00:00:00,0,DAL,MEM,"('Carlisle', 'Rick')",1,2754,0.627,4,2:40,-14,1,45,4,2:08,-14,3,3,6,-1,0,0
21401044,14,2015-03-22 00:00:00,0,ORL,DEN,"('Borrego', 'James')",1,203115,0.667,2,4:19,-22,0,0,2,4:00,-25,1,1,2,inf,0,0
21401052,14,2015-03-23 00:00:00,0,MIN,UTA,"('Saunders', 'Flip')",-1,203497,0.623,4,1:26,-4,0,0,4,1:02,-3,1,1,2,inf,0,1
21401074,14,2015-03-27 00:00:00,0,ORL,DET,"('Borrego', 'James')",1,203083,0.389,3,4:00,-6,0,0,3,3:42,-6,1,0,2,inf,0,0
21401074,14,2015-03-27 00:00:00,0,ORL,DET,"('Borrego', 'James')",1,203083,0.389,3,3:25,-8,0,0,3,3:05,-10,1,2,2,inf,0,0
21401095,14,2015-03-29 00:00:00,0,BOS,LAC,"('Stevens', 'Brad')",1,201599,0.397,2,0:37,-24,1,30,2,0:30,-24,0,1,2,-21,0,0
21401095,14,2015-03-29 00:00:00,0,BOS,LAC,"('Stevens', 'Brad')",1,201599,0.397,4,4:15,-14,0,0,4,3:13,-13,3,0,6,inf,2,0
21401095,14,2015-03-29 00:00:00,0,BOS,LAC,"('Stevens', 'Brad')",1,201599,0.397,4,2:55,-13,0,0,4,2:50,-14,0,1,2,inf,0,0
21401095,14,2015-03-29 00:00:00,0,BOS,LAC,"('Stevens', 'Brad')",1,201599,0.397,4,2:34,-14,0,0,4,2:24,-15,1,1,2,inf,2,0
21401097,14,2015-03-29 00:00:00,0,WAS,HOU,"('Wittman', 'Randy')",1,201595,0.289,3,0:45,-8,1,28,3,0:28,-7,1,1,2,-9,0,0
21401097,14,2015-03-29 00:00:00,0,WAS,HOU,"('Wittman', 'Randy')",1,2730,0.528,4,2:38,-10,0,0,4,1:32,-8,2,3,4,inf,0,0
21401100,14,2015-03-29 00:00:00,0,PHX,OKC,"('Hornacek', 'Jeff')",1,203500,0.502,4,3:26,-11,1,187,4,3:07,-9,1,0,2,-12,0,0
21401120,14,2015-04-01 00:00:00,0,DAL,OKC,"('Carlisle', 'Rick')",-1,203500,0.502,4,2:51,-1,0,0,4,2:12,-2,1,1,2,inf,0,1
21401122,14,2015-04-01 00:00:00,0,POR,LAC,"('Stotts', 'Terry')",1,201599,0.397,4,2:44,-9,1,31,4,2:18,-8,1,2,6,-1,0,0
21401125,14,2015-04-02 00:00:00,0,DAL,HOU,"('Carlisle', 'Rick')",1,201595,0.289,1,1:28,0,1,50,1,0:50,-3,1,0,2,-3,3,0
21401125,14,2015-04-02 00:00:00,0,DAL,HOU,"('Carlisle', 'Rick')",1,203991,0.174,2,5:30,2,1,319,2,5:19,3,1,0,2,8,0,0
21401125,14,2015-04-02 00:00:00,0,DAL,HOU,"('Carlisle', 'Rick')",1,2746,0.468,3,1:55,4,0,0,3,1:32,2,1,2,2,inf,0,0
21401144,14,2015-04-04 00:00:00,0,DEN,LAC,"('Hunt', 'Melvin')",1,201599,0.397,3,2:40,-14,1,101,3,1:41,-13,3,4,6,-12,0,0
21401147,14,2015-04-05 00:00:00,0,OKC,HOU,"('Brooks', 'Scott')",1,201595,0.289,3,2:43,-8,1,110,3,1:50,-7,2,2,6,-6,3,0
21401147,14,2015-04-05 00:00:00,0,OKC,HOU,"('Brooks', 'Scott')",1,2730,0.528,4,1:11,-7,0,0,4,0:36,-4,1,0,2,inf,0,0
21401153,14,2015-04-05 00:00:00,0,LAC,LAL,"('Rivers', 'Doc')",-1,204028,0.517,2,1:57,16,0,0,2,1:30,13,1,2,2,inf,0,1
21401168,14,2015-04-08 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",1,201595,0.289,1,0:45,-6,0,0,1,0:26,-4,1,0,2,inf,0,1
21401168,14,2015-04-08 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",1,2730,0.528,3,1:26,14,0,0,3,1:00,12,1,2,2,inf,0,1
21401179,14,2015-04-10 00:00:00,0,IND,DET,"('Vogel', 'Frank')",-1,203083,0.389,4,3:03,1,1,124,4,2:44,3,1,0,2,1,0,1
21401181,14,2015-04-10 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",-1,2746,0.468,3,4:24,0,0,0,3,3:59,-3,1,0,2,inf,0,1
21401181,14,2015-04-10 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",-1,2746,0.468,3,3:22,-2,0,0,3,2:59,-3,1,1,2,inf,0,1
21401181,14,2015-04-10 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",-1,2746,0.468,3,2:43,-1,1,107,3,1:47,-1,2,2,6,5,0,1
21401181,14,2015-04-10 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",-1,2746,0.468,4,7:53,4,0,0,4,7:03,0,3,5,6,inf,4,1
21401181,14,2015-04-10 00:00:00,0,SAS,HOU,"('Popovich', 'Gregg')",-1,2746,0.468,4,6:34,2,0,0,4,4:12,0,4,4,10,inf,0,1
21401199,14,2015-04-12 00:00:00,0,NOP,HOU,"('Williams', 'Monty')",-1,201595,0.289,1,0:20,5,0,0,1,0:00,6,1,2,2,inf,0,0
21401199,14,2015-04-12 00:00:00,0,NOP,HOU,"('Williams', 'Monty')",-1,2746,0.468,4,5:04,-8,0,0,4,4:35,-11,1,1,2,inf,0,0
21401199,14,2015-04-12 00:00:00,0,NOP,HOU,"('Williams', 'Monty')",-1,2746,0.468,4,3:49,-9,1,200,4,3:20,-12,1,3,4,-7,0,0
21401199,14,2015-04-12 00:00:00,0,NOP,HOU,"('Williams', 'Monty')",-1,2730,0.528,4,3:10,-10,0,0,4,2:15,-9,4,3,6,inf,0,0
21401201,14,2015-04-12 00:00:00,0,LAL,DAL,"('Scott', 'Byron')",1,200765,0.333,2,1:45,-3,0,0,2,1:06,-6,1,2,2,inf,0,0
21401201,14,2015-04-12 00:00:00,0,DAL,LAL,"('Carlisle', 'Rick')",-1,204028,0.517,2,0:14,5,0,0,3,11:17,5,2,2,2,inf,0,1
21401202,14,2015-04-13 00:00:00,0,HOU,CHA,"('McHale', 'Kevin')",-1,202687,0.583,3,2:41,8,0,0,3,1:54,3,2,3,4,inf,0,1
21401209,14,2015-04-13 00:00:00,0,POR,OKC,"('Stotts', 'Terry')",-1,203500,0.502,4,3:40,-13,1,211,4,3:31,-14,0,2,2,-11,0,0
21401211,14,2015-04-13 00:00:00,0,LAL,SAC,"('Scott', 'Byron')",-1,203492,0.679,2,3:34,4,0,0,2,2:59,0,1,2,2,inf,0,0
21401213,14,2015-04-13 00:00:00,0,DEN,LAC,"('Hunt', 'Melvin')",-1,201599,0.397,3,2:37,1,0,0,3,2:16,-2,1,1,2,inf,0,0
21401213,14,2015-04-13 00:00:00,0,DEN,LAC,"('Hunt', 'Melvin')",-1,201175,0.632,3,1:46,-2,0,0,3,0:59,-5,1,4,4,inf,0,0
21401213,14,2015-04-13 00:00:00,0,DEN,LAC,"('Hunt', 'Melvin')",-1,201599,0.397,4,2:49,1,0,0,4,2:26,-4,1,2,2,inf,0,0
21401220,14,2015-04-15 00:00:00,0,IND,MEM,"('Vogel', 'Frank')",-1,201979,0.533,2,4:23,-10,0,0,2,3:49,-9,1,1,2,inf,0,0
21401220,14,2015-04-15 00:00:00,0,IND,MEM,"('Vogel', 'Frank')",-1,201979,0.533,4,0:48,-12,0,0,4,0:38,-13,1,1,2,inf,0,0
21401223,14,2015-04-15 00:00:00,0,SAS,NOP,"('Popovich', 'Gregg')",-1,201600,0.582,4,7:58,-5,1,416,4,6:56,-5,3,3,6,-5,0,0
41400102,14,2015-04-22 00:00:00,1,ATL,BKN,"('Budenholzer', 'Mike')",1,203486,0.495,3,2:58,5,1,11,3,2:44,7,1,0,2,-1,0,1
41400114,14,2015-04-26 00:00:00,1,BOS,CLE,"('Stevens', 'Brad')",1,202684,0.641,4,2:06,-12,0,0,4,1:10,-11,2,1,2,inf,0,0
41400114,14,2015-04-26 00:00:00,1,BOS,CLE,"('Stevens', 'Brad')",1,202697,0.676,4,1:00,-9,0,0,4,0:44,-9,1,4,4,inf,0,0
41400141,14,2015-04-18 00:00:00,1,NOP,GSW,"('Williams', 'Monty')",-1,2738,0.596,4,2:22,-10,0,0,4,1:40,-10,3,2,4,inf,0,0
41400151,14,2015-04-18 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",-1,203991,0.174,1,0:54,-14,0,0,1,0:21,-13,1,1,2,inf,0,0
41400151,14,2015-04-18 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",-1,2746,0.468,4,4:09,-10,1,184,4,4:08,-11,0,1,2,1,0,0
41400151,14,2015-04-18 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",-1,203093,0.606,4,0:51,-11,0,0,4,0:43,-10,1,2,2,inf,0,0
41400152,14,2015-04-21 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",-1,2730,0.528,1,0:32,2,0,0,1,0:01,2,2,2,2,inf,0,0
41400152,14,2015-04-21 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",-1,203991,0.174,3,3:29,-5,0,0,3,2:18,-3,2,1,2,inf,0,0
41400153,14,2015-04-24 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",1,203991,0.174,1,2:59,-7,0,0,1,2:13,-9,2,2,2,inf,0,0
41400153,14,2015-04-24 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",1,2730,0.528,4,5:55,-9,0,0,4,4:49,-10,2,3,4,inf,0,0
41400154,14,2015-04-26 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",1,203991,0.174,1,1:11,-5,0,0,1,0:49,-9,1,2,2,inf,0,1
41400154,14,2015-04-26 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",1,2746,0.468,2,8:50,-7,0,0,2,8:24,-10,1,1,2,inf,0,1
41400154,14,2015-04-26 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",1,2730,0.528,2,7:02,-5,0,0,2,6:36,-5,1,1,2,inf,0,1
41400154,14,2015-04-26 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",1,2730,0.528,2,3:25,5,0,0,2,2:48,5,1,0,2,inf,0,1
41400154,14,2015-04-26 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",1,2746,0.468,3,2:48,20,0,0,3,2:26,21,1,1,2,inf,0,1
41400155,14,2015-04-28 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",-1,2746,0.468,2,1:06,-3,0,0,2,0:41,-4,1,1,2,inf,0,0
41400155,14,2015-04-28 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",-1,2746,0.468,2,0:34,-2,0,0,2,0:02,-6,1,1,2,inf,3,0
41400155,14,2015-04-28 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",-1,2730,0.528,3,5:21,-13,0,0,3,4:01,-10,3,2,6,inf,0,0
41400155,14,2015-04-28 00:00:00,1,DAL,HOU,"('Carlisle', 'Rick')",-1,2730,0.528,3,2:43,-10,0,0,3,1:40,-10,2,2,4,inf,0,0
41400161,14,2015-04-19 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,2,1:34,-6,1,20,2,0:20,-6,3,4,8,-6,0,0
41400162,14,2015-04-22 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,3,2:41,3,1,108,3,1:48,2,2,2,4,3,0,1
41400162,14,2015-04-22 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,4,4:51,5,0,0,4,3:52,2,2,3,6,inf,2,1
41400162,14,2015-04-22 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,4,2:50,2,0,0,4,2:23,2,1,0,2,inf,0,1
41400164,14,2015-04-26 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",1,201599,0.397,3,2:46,1,1,166,3,2:46,1,0,0,2,-5,0,0
41400165,14,2015-04-28 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,2,4:39,-1,1,237,2,3:57,2,2,2,6,-1,0,1
41400165,14,2015-04-28 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,3,5:22,1,1,206,3,3:26,4,6,5,10,0,0,1
41400166,14,2015-04-30 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",1,201599,0.397,2,7:13,9,0,0,2,5:40,9,3,4,6,inf,0,0
41400166,14,2015-04-30 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",1,201599,0.397,4,2:43,-4,0,0,4,2:21,-6,1,0,2,inf,0,0
41400167,14,2015-05-02 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,2,0:38,-1,0,0,3,11:42,-2,2,1,4,inf,3,0
41400167,14,2015-05-02 00:00:00,1,SAS,LAC,"('Popovich', 'Gregg')",-1,201599,0.397,3,2:54,-2,1,161,3,2:41,-2,0,0,2,-1,0,0
41400173,14,2015-04-25 00:00:00,1,POR,MEM,"('Stotts', 'Terry')",1,2754,0.627,4,1:09,-6,1,0,4,1:03,-7,0,2,2,-1,0,0
